country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Serbia,SRB,01-03-2021,1470606,946375,524231,33924,29299,21.61,13.91,7.7,4306,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,02-03-2021,1501917,971054,530863,31311,28798,22.07,14.27,7.8,4232,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,03-03-2021,1535274,1000523,534751,33357,27365,22.56,14.7,7.86,4022,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,04-03-2021,1576983,1013061,563922,41709,28730,23.18,14.89,8.29,4222,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,05-03-2021,1618754,1025137,593617,41771,32238,23.79,15.07,8.72,4738,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,06-03-2021,1650030,1029963,620067,31276,30996,24.25,15.14,9.11,4555,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,07-03-2021,1651293,1030440,620853,1263,30659,24.27,15.14,9.12,4506,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,08-03-2021,1704790,1081366,623424,53497,33455,25.05,15.89,9.16,4917,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,09-03-2021,1750533,1124826,625707,45743,35517,25.73,16.53,9.2,5220,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,10-03-2021,1792912,1145893,647019,42379,36805,26.35,16.84,9.51,5409,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,11-03-2021,1827340,1161194,666146,34428,35765,26.85,17.06,9.79,5256,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,12-03-2021,1897335,1196235,701100,69995,39797,27.88,17.58,10.3,5849,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,13-03-2021,1957065,1218309,738756,59730,43862,28.76,17.9,10.86,6446,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,14-03-2021,2007650,1224982,782668,50585,50908,29.5,18,11.5,7481,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,15-03-2021,2040313,1249044,791269,32663,47932,29.98,18.36,11.63,7044,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,16-03-2021,2052402,1258476,793926,12089,43124,30.16,18.49,11.67,6337,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,17-03-2021,2077197,1267822,809375,24795,40612,30.53,18.63,11.89,5968,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,18-03-2021,2112074,1285223,826851,34877,40676,31.04,18.89,12.15,5978,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,19-03-2021,2161595,1303661,857934,49521,37751,31.77,19.16,12.61,5548,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,20-03-2021,2163593,1305132,858461,1998,29504,31.8,19.18,12.62,4336,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,21-03-2021,2169862,1308036,861826,6269,23173,31.89,19.22,12.67,3405,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,22-03-2021,2178930,1313912,865018,9068,19802,32.02,19.31,12.71,2910,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,23-03-2021,2206821,1330385,876436,27891,22060,32.43,19.55,12.88,3242,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,24-03-2021,2241510,1338010,903500,34689,23473,32.94,19.66,13.28,3450,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,25-03-2021,,,,,21446,,,,3152,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,26-03-2021,2282876,1366442,916434,,17326,33.55,20.08,13.47,2546,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,27-03-2021,,,,,19956,,,,2933,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,28-03-2021,2323689,1404190,919499,,21975,34.15,20.64,13.51,3229,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,29-03-2021,,,,,27630,,,,4060,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,30-03-2021,2420995,1414983,1006012,,30596,35.58,20.79,14.78,4496,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,31-03-2021,2444395,1428888,1015507,23400,28984,35.92,21,14.92,4259,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,01-04-2021,2488631,1450922,1037709,44236,32348,36.57,21.32,15.25,4754,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,02-04-2021,2521863,1458304,1063559,33232,34141,37.06,21.43,15.63,5017,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,03-04-2021,,,,,34499,,,,5070,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,04-04-2021,2567692,1476929,1090763,,34858,37.73,21.7,16.03,5123,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,05-04-2021,2593838,1481015,1112823,26146,31642,38.12,21.76,16.35,4650,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,06-04-2021,2625670,1504755,1120915,31832,29239,38.59,22.11,16.47,4297,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,07-04-2021,2687311,1552535,1134776,61641,34702,39.49,22.82,16.68,5100,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,08-04-2021,,,,,39004,,,,5732,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Serbia,SRB,09-04-2021,2836012,1677268,1158744,,44878,41.68,24.65,17.03,6595,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia,https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4327119/koronavirus-srbija-podaci-9.-april-2021..html
Seychelles,SYC,09-01-2021,0,0,,,,0,0,,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,10-01-2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,11-01-2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,12-01-2021,,,,,500,,,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,13-01-2021,2000,2000,,,500,2.03,2.03,,5084,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,14-01-2021,,,,,600,,,,6101,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,15-01-2021,4000,4000,,,667,4.07,4.07,,6783,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,16-01-2021,7000,7000,,3000,1000,7.12,7.12,,10169,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,17-01-2021,,,,,1118,,,,11369,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,18-01-2021,,,,,1236,,,,12569,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,19-01-2021,10976,10976,,,1354,11.16,11.16,,13769,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,20-01-2021,13163,13163,,2187,1595,13.39,13.39,,16219,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,21-01-2021,,,,,1718,,,,17470,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,22-01-2021,16890,16890,,,1841,17.18,17.18,,18721,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,23-01-2021,18353,18353,,1463,1622,18.66,18.66,,16494,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,24-01-2021,,,,,1542,,,,15680,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,25-01-2021,19889,19889,,,1463,20.22,20.22,,14877,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,26-01-2021,22712,22712,,2823,1677,23.1,23.1,,17053,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,27-01-2021,25587,25587,,2875,1775,26.02,26.02,,18050,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,28-01-2021,28779,28779,,3192,1965,29.26,29.26,,19982,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,29-01-2021,30861,30861,,2082,1996,31.38,31.38,,20297,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,30-01-2021,,,,,1988,,,,20216,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,31-01-2021,,,,,2079,,,,21141,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,01-02-2021,35079,35079,,,2170,35.67,35.67,,22066,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,02-02-2021,36284,36284,,1205,1939,36.9,36.9,,19717,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,03-02-2021,37092,37087,5,808,1644,37.72,37.71,0.01,16718,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,04-02-2021,,,,,1287,,,,13087,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,05-02-2021,,,,,1089,,,,11074,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,06-02-2021,39175,37589,1586,,987,39.84,38.22,1.61,10037,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,07-02-2021,,,,,966,,,,9823,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,08-02-2021,41694,37714,3980,,945,42.4,38.35,4.05,9610,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,09-02-2021,44423,37723,6700,2729,1163,45.17,38.36,6.81,11826,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,10-02-2021,48061,37726,10335,3638,1567,48.87,38.36,10.51,15935,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,11-02-2021,51819,37952,13867,3758,2005,52.69,38.59,14.1,20388,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,12-02-2021,,,,,2203,,,,22402,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,13-02-2021,55980,41799,14181,,2401,56.92,42.5,14.42,24415,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,14-02-2021,,,,,2383,,,,24232,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,15-02-2021,58249,41808,16441,,2365,59.23,42.51,16.72,24049,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,16-02-2021,59991,41815,18176,1742,2224,61,42.52,18.48,22615,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
Seychelles,SYC,17-02-2021,61351,41839,19512,1360,1899,62.39,42.55,19.84,19311,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1708499119351212/1708497929351331
